,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
0,236670.0,Wired Headphones,2.0,11.989999771118164,2031-08-19 22:21:00.0000000,"359 Spruce St, Seattle, WA 98101"
1,236671.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-08-19 15:11:00.0000000,"492 Ridge St, Dallas, TX 75001"
2,236672.0,iPhone,1.0,700.0,2006-08-19 14:40:00.0000000,"149 7th St, Portland, OR 97035"
3,236673.0,AA Batteries (4-pack),2.0,3.8399999141693115,2029-08-19 20:59:00.0000000,"631 2nd St, Los Angeles, CA 90001"
4,236674.0,AA Batteries (4-pack),2.0,3.8399999141693115,2015-08-19 19:53:00.0000000,"736 14th St, New York City, NY 10001"
5,236675.0,Wired Headphones,1.0,11.989999771118164,2002-08-19 23:54:00.0000000,"470 Hill St, San Francisco, CA 94016"
6,236676.0,34in Ultrawide Monitor,1.0,379.989990234375,2004-08-19 19:52:00.0000000,"470 Cherry St, Los Angeles, CA 90001"
7,236677.0,20in Monitor,1.0,109.98999786376953,2013-08-19 07:16:00.0000000,"918 6th St, San Francisco, CA 94016"
8,236678.0,Wired Headphones,1.0,11.989999771118164,2025-08-19 20:11:00.0000000,"58 9th St, San Francisco, CA 94016"
9,236679.0,Macbook Pro Laptop,1.0,1700.0,2007-08-19 15:43:00.0000000,"239 Spruce St, Los Angeles, CA 90001"
10,236680.0,LG Washing Machine,1.0,600.0,2009-08-19 19:38:00.0000000,"967 Willow St, San Francisco, CA 94016"
11,236681.0,AA Batteries (4-pack),1.0,3.8399999141693115,2026-08-19 20:52:00.0000000,"295 1st St, Boston, MA 02215"
12,236682.0,AA Batteries (4-pack),1.0,3.8399999141693115,2019-08-19 12:40:00.0000000,"118 Johnson St, Portland, OR 97035"
13,236683.0,27in FHD Monitor,1.0,149.99000549316406,2031-08-19 15:47:00.0000000,"196 West St, Dallas, TX 75001"
14,236684.0,Lightning Charging Cable,1.0,14.949999809265137,2009-08-19 16:50:00.0000000,"669 12th St, New York City, NY 10001"
15,236685.0,Apple Airpods Headphones,1.0,150.0,2023-08-19 19:29:00.0000000,"238 Highland St, Atlanta, GA 30301"
16,236686.0,AAA Batteries (4-pack),1.0,2.990000009536743,2015-08-19 19:13:00.0000000,"766 Maple St, Dallas, TX 75001"
17,236687.0,USB-C Charging Cable,1.0,11.949999809265137,2023-08-19 12:54:00.0000000,"668 Meadow St, New York City, NY 10001"
18,236688.0,34in Ultrawide Monitor,1.0,379.989990234375,2008-08-19 16:06:00.0000000,"821 7th St, Los Angeles, CA 90001"
19,236689.0,AAA Batteries (4-pack),1.0,2.990000009536743,2021-08-19 10:55:00.0000000,"13 Cedar St, San Francisco, CA 94016"
20,236690.0,AAA Batteries (4-pack),1.0,2.990000009536743,2008-08-19 12:00:00.0000000,"139 River St, San Francisco, CA 94016"
21,236691.0,USB-C Charging Cable,1.0,11.949999809265137,2023-08-19 07:34:00.0000000,"916 Meadow St, Boston, MA 02215"
22,236692.0,USB-C Charging Cable,1.0,11.949999809265137,2020-08-19 13:26:00.0000000,"567 Center St, San Francisco, CA 94016"
23,236693.0,27in 4K Gaming Monitor,1.0,389.989990234375,2012-08-19 21:57:00.0000000,"173 West St, Portland, OR 97035"
24,236694.0,Apple Airpods Headphones,1.0,150.0,2014-08-19 23:45:00.0000000,"854 Sunset St, New York City, NY 10001"
25,236695.0,Bose SoundSport Headphones,1.0,99.98999786376953,2004-08-19 19:06:00.0000000,"905 Pine St, San Francisco, CA 94016"
26,236696.0,Lightning Charging Cable,1.0,14.949999809265137,2021-08-19 00:48:00.0000000,"530 Church St, New York City, NY 10001"
27,236697.0,AA Batteries (4-pack),1.0,3.8399999141693115,2025-08-19 23:13:00.0000000,"246 Willow St, San Francisco, CA 94016"
28,236698.0,Wired Headphones,1.0,11.989999771118164,2007-08-19 13:40:00.0000000,"526 Chestnut St, Dallas, TX 75001"
29,236699.0,AA Batteries (4-pack),2.0,3.8399999141693115,2020-08-19 21:07:00.0000000,"763 Hill St, Atlanta, GA 30301"
30,236700.0,Wired Headphones,1.0,11.989999771118164,2009-08-19 08:55:00.0000000,"534 North St, Los Angeles, CA 90001"
31,236701.0,Apple Airpods Headphones,1.0,150.0,2006-08-19 10:36:00.0000000,"518 Main St, San Francisco, CA 94016"
32,236702.0,ThinkPad Laptop,1.0,999.989990234375,2023-08-19 11:10:00.0000000,"615 11th St, Dallas, TX 75001"
33,236703.0,Bose SoundSport Headphones,1.0,99.98999786376953,2008-08-19 06:09:00.0000000,"861 Adams St, Atlanta, GA 30301"
34,236704.0,Flatscreen TV,1.0,300.0,2011-08-19 08:52:00.0000000,"415 Ridge St, San Francisco, CA 94016"
35,236705.0,AA Batteries (4-pack),3.0,3.8399999141693115,2011-08-19 22:21:00.0000000,"27 North St, Austin, TX 73301"
36,236706.0,Google Phone,1.0,600.0,2014-08-19 14:19:00.0000000,"621 North St, San Francisco, CA 94016"
37,236707.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-08-19 14:06:00.0000000,"306 West St, Los Angeles, CA 90001"
38,236708.0,Apple Airpods Headphones,1.0,150.0,2027-08-19 14:00:00.0000000,"353 Madison St, San Francisco, CA 94016"
39,236709.0,iPhone,1.0,700.0,2004-08-19 09:00:00.0000000,"869 Jackson St, San Francisco, CA 94016"
40,236710.0,Macbook Pro Laptop,1.0,1700.0,2004-08-19 02:46:00.0000000,"654 Chestnut St, Austin, TX 73301"
41,236711.0,Macbook Pro Laptop,1.0,1700.0,2028-08-19 17:28:00.0000000,"627 Lincoln St, Dallas, TX 75001"
42,236712.0,AA Batteries (4-pack),2.0,3.8399999141693115,2030-08-19 07:14:00.0000000,"548 Jefferson St, Boston, MA 02215"
43,236713.0,27in FHD Monitor,1.0,149.99000549316406,2005-08-19 20:00:00.0000000,"852 8th St, San Francisco, CA 94016"
44,236714.0,27in 4K Gaming Monitor,1.0,389.989990234375,2030-08-19 09:07:00.0000000,"194 Dogwood St, Atlanta, GA 30301"
45,236715.0,27in 4K Gaming Monitor,1.0,389.989990234375,2023-08-19 11:20:00.0000000,"628 Jefferson St, Portland, OR 97035"
46,236716.0,AA Batteries (4-pack),2.0,3.8399999141693115,2017-08-19 20:12:00.0000000,"84 Cedar St, San Francisco, CA 94016"
47,236716.0,USB-C Charging Cable,1.0,11.949999809265137,2017-08-19 20:12:00.0000000,"84 Cedar St, San Francisco, CA 94016"
48,236717.0,Google Phone,1.0,600.0,2011-08-19 12:26:00.0000000,"394 12th St, Atlanta, GA 30301"
49,236718.0,Apple Airpods Headphones,1.0,150.0,2010-08-19 13:48:00.0000000,"499 7th St, San Francisco, CA 94016"
50,236719.0,AAA Batteries (4-pack),1.0,2.990000009536743,2005-08-19 12:09:00.0000000,"948 2nd St, Atlanta, GA 30301"
51,236720.0,Apple Airpods Headphones,1.0,150.0,2024-08-19 16:49:00.0000000,"881 10th St, Dallas, TX 75001"
52,236721.0,Apple Airpods Headphones,1.0,150.0,2002-08-19 12:24:00.0000000,"198 Highland St, Seattle, WA 98101"
53,236722.0,AAA Batteries (4-pack),2.0,2.990000009536743,2007-08-19 12:42:00.0000000,"241 6th St, San Francisco, CA 94016"
54,236723.0,Apple Airpods Headphones,1.0,150.0,2001-08-19 18:56:00.0000000,"654 Pine St, New York City, NY 10001"
55,236724.0,Apple Airpods Headphones,1.0,150.0,2021-08-19 01:08:00.0000000,"238 Hickory St, San Francisco, CA 94016"
56,236725.0,AAA Batteries (4-pack),3.0,2.990000009536743,2024-08-19 20:15:00.0000000,"590 Lakeview St, San Francisco, CA 94016"
57,236726.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-08-19 09:25:00.0000000,"434 Church St, Boston, MA 02215"
58,236727.0,USB-C Charging Cable,1.0,11.949999809265137,2019-08-19 08:10:00.0000000,"557 North St, New York City, NY 10001"
59,236728.0,ThinkPad Laptop,1.0,999.989990234375,2010-08-19 11:21:00.0000000,"526 North St, Portland, ME 04101"
60,236729.0,iPhone,1.0,700.0,2009-08-19 09:28:00.0000000,"635 Lake St, San Francisco, CA 94016"
61,236729.0,Apple Airpods Headphones,1.0,150.0,2009-08-19 09:28:00.0000000,"635 Lake St, San Francisco, CA 94016"
62,236730.0,Google Phone,1.0,600.0,2002-08-19 10:17:00.0000000,"445 Lincoln St, New York City, NY 10001"
63,236730.0,Wired Headphones,1.0,11.989999771118164,2002-08-19 10:17:00.0000000,"445 Lincoln St, New York City, NY 10001"
64,236731.0,AAA Batteries (4-pack),1.0,2.990000009536743,2029-08-19 12:40:00.0000000,"62 Center St, San Francisco, CA 94016"
65,236732.0,Flatscreen TV,1.0,300.0,2009-08-19 13:35:00.0000000,"328 North St, Dallas, TX 75001"
66,236733.0,Apple Airpods Headphones,1.0,150.0,2008-08-19 10:21:00.0000000,"467 Hill St, Dallas, TX 75001"
67,236734.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-08-19 16:52:00.0000000,"405 Chestnut St, Dallas, TX 75001"
68,236735.0,Apple Airpods Headphones,1.0,150.0,2018-08-19 22:08:00.0000000,"599 North St, Boston, MA 02215"
69,236736.0,Wired Headphones,1.0,11.989999771118164,2003-08-19 17:36:00.0000000,"754 Chestnut St, Los Angeles, CA 90001"
70,236737.0,AA Batteries (4-pack),1.0,3.8399999141693115,2024-08-19 08:51:00.0000000,"908 Park St, San Francisco, CA 94016"
71,236738.0,Flatscreen TV,1.0,300.0,2030-08-19 15:07:00.0000000,"672 7th St, New York City, NY 10001"
72,236739.0,USB-C Charging Cable,1.0,11.949999809265137,2031-08-19 12:46:00.0000000,"949 Church St, Boston, MA 02215"
73,236740.0,USB-C Charging Cable,1.0,11.949999809265137,2012-08-19 07:30:00.0000000,"950 13th St, San Francisco, CA 94016"
74,236741.0,USB-C Charging Cable,1.0,11.949999809265137,2008-08-19 12:39:00.0000000,"26 Washington St, Boston, MA 02215"
75,236742.0,Macbook Pro Laptop,1.0,1700.0,2011-08-19 01:47:00.0000000,"701 1st St, San Francisco, CA 94016"
76,236743.0,Lightning Charging Cable,1.0,14.949999809265137,2027-08-19 12:55:00.0000000,"826 Forest St, Los Angeles, CA 90001"
77,236744.0,AAA Batteries (4-pack),1.0,2.990000009536743,2009-08-19 20:21:00.0000000,"11 Wilson St, Atlanta, GA 30301"
78,236745.0,AAA Batteries (4-pack),1.0,2.990000009536743,2017-08-19 21:01:00.0000000,"850 Ridge St, San Francisco, CA 94016"
79,236746.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-08-19 09:52:00.0000000,"585 Spruce St, Los Angeles, CA 90001"
80,236747.0,AAA Batteries (4-pack),1.0,2.990000009536743,2002-08-19 15:19:00.0000000,"255 Cherry St, New York City, NY 10001"
81,236748.0,Bose SoundSport Headphones,1.0,99.98999786376953,2019-08-19 16:40:00.0000000,"977 13th St, New York City, NY 10001"
82,236749.0,AAA Batteries (4-pack),1.0,2.990000009536743,2030-08-19 20:13:00.0000000,"498 Johnson St, Austin, TX 73301"
83,236750.0,Flatscreen TV,1.0,300.0,2025-08-19 08:37:00.0000000,"806 Ridge St, Boston, MA 02215"
84,236751.0,27in 4K Gaming Monitor,1.0,389.989990234375,2003-08-19 09:18:00.0000000,"534 Washington St, Portland, ME 04101"
85,236752.0,27in 4K Gaming Monitor,1.0,389.989990234375,2027-08-19 21:41:00.0000000,"765 Lakeview St, Austin, TX 73301"
86,236753.0,Lightning Charging Cable,1.0,14.949999809265137,2018-08-19 19:28:00.0000000,"501 Lakeview St, New York City, NY 10001"
87,236754.0,Lightning Charging Cable,1.0,14.949999809265137,2013-08-19 10:29:00.0000000,"872 Ridge St, Seattle, WA 98101"
