,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
0,278797.0,Wired Headphones,1.0,11.989999771118164,2021-11-19 09:54:00.0000000,"46 Park St, New York City, NY 10001"
1,278798.0,USB-C Charging Cable,2.0,11.949999809265137,2017-11-19 10:03:00.0000000,"962 Hickory St, Austin, TX 73301"
2,278799.0,Apple Airpods Headphones,1.0,150.0,2019-11-19 14:56:00.0000000,"464 Cherry St, Los Angeles, CA 90001"
3,278800.0,27in FHD Monitor,1.0,149.99000549316406,2025-11-19 22:24:00.0000000,"649 10th St, Seattle, WA 98101"
4,278801.0,Bose SoundSport Headphones,1.0,99.98999786376953,2009-11-19 13:56:00.0000000,"522 Hill St, Boston, MA 02215"
5,278802.0,USB-C Charging Cable,1.0,11.949999809265137,2014-11-19 20:34:00.0000000,"154 2nd St, San Francisco, CA 94016"
6,278803.0,Lightning Charging Cable,1.0,14.949999809265137,2011-11-19 08:05:00.0000000,"724 5th St, San Francisco, CA 94016"
7,278804.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-11-19 11:48:00.0000000,"866 Sunset St, Austin, TX 73301"
8,278805.0,Lightning Charging Cable,1.0,14.949999809265137,2027-11-19 11:50:00.0000000,"670 Elm St, San Francisco, CA 94016"
9,278806.0,Bose SoundSport Headphones,1.0,99.98999786376953,2019-11-19 19:12:00.0000000,"174 2nd St, Boston, MA 02215"
10,278806.0,ThinkPad Laptop,1.0,999.989990234375,2019-11-19 19:12:00.0000000,"174 2nd St, Boston, MA 02215"
11,278807.0,ThinkPad Laptop,1.0,999.989990234375,2025-11-19 21:52:00.0000000,"240 Elm St, Austin, TX 73301"
12,278808.0,AAA Batteries (4-pack),1.0,2.990000009536743,2023-11-19 13:19:00.0000000,"155 Highland St, Boston, MA 02215"
13,278809.0,AA Batteries (4-pack),1.0,3.8399999141693115,2017-11-19 12:38:00.0000000,"969 13th St, Dallas, TX 75001"
14,278810.0,USB-C Charging Cable,1.0,11.949999809265137,2003-11-19 16:55:00.0000000,"454 Cherry St, Boston, MA 02215"
15,278811.0,Wired Headphones,1.0,11.989999771118164,2006-11-19 16:01:00.0000000,"99 Elm St, San Francisco, CA 94016"
16,278811.0,Apple Airpods Headphones,1.0,150.0,2006-11-19 16:01:00.0000000,"99 Elm St, San Francisco, CA 94016"
17,278812.0,Apple Airpods Headphones,1.0,150.0,2017-11-19 20:08:00.0000000,"601 Church St, Seattle, WA 98101"
18,278813.0,Macbook Pro Laptop,1.0,1700.0,2009-11-19 22:40:00.0000000,"131 6th St, Boston, MA 02215"
19,278814.0,AA Batteries (4-pack),3.0,3.8399999141693115,2016-11-19 16:45:00.0000000,"419 Hill St, Boston, MA 02215"
20,278815.0,Lightning Charging Cable,1.0,14.949999809265137,2018-11-19 13:06:00.0000000,"815 Dogwood St, New York City, NY 10001"
21,278816.0,Lightning Charging Cable,1.0,14.949999809265137,2008-11-19 08:58:00.0000000,"925 5th St, New York City, NY 10001"
22,278817.0,USB-C Charging Cable,1.0,11.949999809265137,2005-11-19 23:25:00.0000000,"503 Chestnut St, Boston, MA 02215"
23,278818.0,USB-C Charging Cable,1.0,11.949999809265137,2016-11-19 22:12:00.0000000,"541 Johnson St, New York City, NY 10001"
24,278819.0,iPhone,1.0,700.0,2004-11-19 06:20:00.0000000,"880 Maple St, New York City, NY 10001"
25,278819.0,Apple Airpods Headphones,1.0,150.0,2004-11-19 06:20:00.0000000,"880 Maple St, New York City, NY 10001"
26,278820.0,USB-C Charging Cable,2.0,11.949999809265137,2017-11-19 15:11:00.0000000,"882 Walnut St, Portland, OR 97035"
27,278821.0,USB-C Charging Cable,1.0,11.949999809265137,2025-11-19 16:17:00.0000000,"327 13th St, Dallas, TX 75001"
28,278822.0,Bose SoundSport Headphones,1.0,99.98999786376953,2020-11-19 08:17:00.0000000,"816 Park St, Atlanta, GA 30301"
29,278823.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-11-19 20:42:00.0000000,"234 9th St, Boston, MA 02215"
30,278824.0,27in FHD Monitor,1.0,149.99000549316406,2008-11-19 11:05:00.0000000,"677 Johnson St, Portland, OR 97035"
31,278825.0,Bose SoundSport Headphones,1.0,99.98999786376953,2002-11-19 00:35:00.0000000,"928 Wilson St, San Francisco, CA 94016"
32,278826.0,20in Monitor,1.0,109.98999786376953,2026-11-19 15:58:00.0000000,"532 Cedar St, Austin, TX 73301"
33,278827.0,Apple Airpods Headphones,1.0,150.0,2001-11-19 13:06:00.0000000,"305 Highland St, San Francisco, CA 94016"
34,278828.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 20:24:00.0000000,"470 13th St, San Francisco, CA 94016"
35,278829.0,iPhone,1.0,700.0,2020-11-19 22:19:00.0000000,"977 Johnson St, Los Angeles, CA 90001"
36,278830.0,USB-C Charging Cable,1.0,11.949999809265137,2004-11-19 13:28:00.0000000,"651 Hill St, Boston, MA 02215"
37,278831.0,Bose SoundSport Headphones,1.0,99.98999786376953,2011-11-19 12:37:00.0000000,"607 8th St, Los Angeles, CA 90001"
38,278832.0,Vareebadd Phone,1.0,400.0,2010-11-19 16:10:00.0000000,"783 12th St, San Francisco, CA 94016"
39,278833.0,iPhone,1.0,700.0,2004-11-19 10:34:00.0000000,"700 Pine St, San Francisco, CA 94016"
40,278833.0,Lightning Charging Cable,2.0,14.949999809265137,2004-11-19 10:34:00.0000000,"700 Pine St, San Francisco, CA 94016"
41,278834.0,Wired Headphones,1.0,11.989999771118164,2007-11-19 13:19:00.0000000,"792 9th St, Los Angeles, CA 90001"
42,278835.0,AAA Batteries (4-pack),1.0,2.990000009536743,2013-11-19 20:05:00.0000000,"302 Highland St, San Francisco, CA 94016"
43,278836.0,Wired Headphones,1.0,11.989999771118164,2026-11-19 20:48:00.0000000,"989 12th St, New York City, NY 10001"
44,278837.0,AA Batteries (4-pack),1.0,3.8399999141693115,2010-11-19 16:05:00.0000000,"349 9th St, San Francisco, CA 94016"
45,278838.0,Flatscreen TV,1.0,300.0,2012-11-19 15:37:00.0000000,"835 Main St, San Francisco, CA 94016"
46,278839.0,Lightning Charging Cable,1.0,14.949999809265137,2023-11-19 11:16:00.0000000,"614 Church St, San Francisco, CA 94016"
47,278840.0,Bose SoundSport Headphones,1.0,99.98999786376953,2023-11-19 20:46:00.0000000,"490 Walnut St, Los Angeles, CA 90001"
48,278840.0,27in FHD Monitor,1.0,149.99000549316406,2023-11-19 20:46:00.0000000,"490 Walnut St, Los Angeles, CA 90001"
49,278841.0,USB-C Charging Cable,1.0,11.949999809265137,2028-11-19 09:07:00.0000000,"847 Dogwood St, San Francisco, CA 94016"
50,278842.0,AA Batteries (4-pack),1.0,3.8399999141693115,2006-11-19 00:37:00.0000000,"487 Lincoln St, New York City, NY 10001"
51,278843.0,USB-C Charging Cable,1.0,11.949999809265137,2007-11-19 11:59:00.0000000,"435 Hill St, Portland, ME 04101"
52,278844.0,20in Monitor,1.0,109.98999786376953,2024-11-19 12:37:00.0000000,"944 Madison St, Los Angeles, CA 90001"
53,278845.0,Lightning Charging Cable,1.0,14.949999809265137,2009-11-19 11:46:00.0000000,"497 6th St, Boston, MA 02215"
54,278846.0,Lightning Charging Cable,1.0,14.949999809265137,2025-11-19 22:05:00.0000000,"84 1st St, Los Angeles, CA 90001"
55,278847.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 13:52:00.0000000,"903 Madison St, Boston, MA 02215"
56,278848.0,Flatscreen TV,1.0,300.0,2023-11-19 16:40:00.0000000,"140 West St, Austin, TX 73301"
57,278849.0,AAA Batteries (4-pack),1.0,2.990000009536743,2016-11-19 11:49:00.0000000,"984 Washington St, Seattle, WA 98101"
58,278850.0,USB-C Charging Cable,1.0,11.949999809265137,2021-11-19 14:25:00.0000000,"555 Cherry St, San Francisco, CA 94016"
59,278851.0,Apple Airpods Headphones,1.0,150.0,2008-11-19 19:49:00.0000000,"687 Maple St, Los Angeles, CA 90001"
60,278852.0,AAA Batteries (4-pack),1.0,2.990000009536743,2012-11-19 16:53:00.0000000,"998 Hill St, Seattle, WA 98101"
61,278853.0,AAA Batteries (4-pack),1.0,2.990000009536743,2020-11-19 19:01:00.0000000,"591 Washington St, San Francisco, CA 94016"
62,278854.0,27in 4K Gaming Monitor,1.0,389.989990234375,2004-11-19 00:24:00.0000000,"952 Dogwood St, Portland, OR 97035"
63,278855.0,AA Batteries (4-pack),1.0,3.8399999141693115,2021-11-19 21:32:00.0000000,"193 Maple St, New York City, NY 10001"
64,278856.0,Apple Airpods Headphones,1.0,150.0,2010-11-19 22:27:00.0000000,"788 North St, New York City, NY 10001"
65,278857.0,USB-C Charging Cable,1.0,11.949999809265137,2030-11-19 15:37:00.0000000,"150 Wilson St, Los Angeles, CA 90001"
66,278857.0,AAA Batteries (4-pack),2.0,2.990000009536743,2030-11-19 15:37:00.0000000,"150 Wilson St, Los Angeles, CA 90001"
67,278858.0,USB-C Charging Cable,1.0,11.949999809265137,2016-11-19 13:23:00.0000000,"690 Spruce St, San Francisco, CA 94016"
68,278859.0,27in FHD Monitor,1.0,149.99000549316406,2021-11-19 22:29:00.0000000,"30 West St, Dallas, TX 75001"
69,,,,,,
70,278860.0,Wired Headphones,2.0,11.989999771118164,2022-11-19 21:45:00.0000000,"389 Madison St, Boston, MA 02215"
71,278861.0,AA Batteries (4-pack),2.0,3.8399999141693115,2024-11-19 16:18:00.0000000,"485 Jefferson St, New York City, NY 10001"
72,278862.0,Wired Headphones,1.0,11.989999771118164,2004-11-19 09:22:00.0000000,"351 Spruce St, Portland, ME 04101"
73,278863.0,Wired Headphones,1.0,11.989999771118164,2021-11-19 16:29:00.0000000,"511 10th St, Los Angeles, CA 90001"
74,278864.0,Apple Airpods Headphones,1.0,150.0,2009-11-19 19:29:00.0000000,"67 Meadow St, San Francisco, CA 94016"
75,278865.0,27in 4K Gaming Monitor,1.0,389.989990234375,2014-11-19 17:44:00.0000000,"518 Center St, New York City, NY 10001"
76,278866.0,USB-C Charging Cable,1.0,11.949999809265137,2012-11-19 23:44:00.0000000,"755 2nd St, San Francisco, CA 94016"
77,278867.0,Apple Airpods Headphones,1.0,150.0,2013-11-19 11:55:00.0000000,"249 Madison St, Atlanta, GA 30301"
78,278868.0,Wired Headphones,1.0,11.989999771118164,2012-11-19 22:27:00.0000000,"614 Maple St, New York City, NY 10001"
79,278869.0,Lightning Charging Cable,1.0,14.949999809265137,2022-11-19 12:18:00.0000000,"164 North St, Dallas, TX 75001"
80,278870.0,Bose SoundSport Headphones,1.0,99.98999786376953,2029-11-19 19:53:00.0000000,"921 Meadow St, Seattle, WA 98101"
81,278871.0,34in Ultrawide Monitor,1.0,379.989990234375,2022-11-19 14:01:00.0000000,"95 Willow St, Dallas, TX 75001"
82,278872.0,iPhone,1.0,700.0,2002-11-19 10:46:00.0000000,"916 North St, Portland, OR 97035"
83,278873.0,Lightning Charging Cable,1.0,14.949999809265137,2028-11-19 22:30:00.0000000,"206 Willow St, Portland, OR 97035"
84,278874.0,Lightning Charging Cable,1.0,14.949999809265137,2013-11-19 17:58:00.0000000,"828 Spruce St, Austin, TX 73301"
85,278875.0,USB-C Charging Cable,1.0,11.949999809265137,2026-11-19 11:09:00.0000000,"832 Sunset St, Los Angeles, CA 90001"
86,278876.0,Bose SoundSport Headphones,1.0,99.98999786376953,2027-11-19 17:31:00.0000000,"174 Main St, Portland, OR 97035"
87,278877.0,34in Ultrawide Monitor,1.0,379.989990234375,2024-11-19 20:08:00.0000000,"684 Madison St, Atlanta, GA 30301"
88,278878.0,AAA Batteries (4-pack),1.0,2.990000009536743,2007-11-19 16:06:00.0000000,"515 1st St, New York City, NY 10001"
89,278879.0,27in 4K Gaming Monitor,1.0,389.989990234375,2021-11-19 23:35:00.0000000,"738 6th St, San Francisco, CA 94016"
90,278880.0,Apple Airpods Headphones,1.0,150.0,2016-11-19 13:07:00.0000000,"531 Ridge St, San Francisco, CA 94016"
91,278881.0,20in Monitor,1.0,109.98999786376953,2022-11-19 11:30:00.0000000,"695 Jefferson St, New York City, NY 10001"
92,278882.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-11-19 20:31:00.0000000,"469 8th St, San Francisco, CA 94016"
93,278883.0,Wired Headphones,2.0,11.989999771118164,2028-11-19 23:11:00.0000000,"153 Washington St, San Francisco, CA 94016"
94,278884.0,Flatscreen TV,1.0,300.0,2009-11-19 23:48:00.0000000,"288 Washington St, Portland, OR 97035"
95,278885.0,34in Ultrawide Monitor,1.0,379.989990234375,2012-11-19 18:53:00.0000000,"129 Ridge St, Austin, TX 73301"
96,278886.0,USB-C Charging Cable,1.0,11.949999809265137,2017-11-19 13:44:00.0000000,"315 Elm St, San Francisco, CA 94016"
97,278887.0,AA Batteries (4-pack),1.0,3.8399999141693115,2018-11-19 14:55:00.0000000,"281 1st St, Atlanta, GA 30301"
98,278888.0,AA Batteries (4-pack),1.0,3.8399999141693115,2024-11-19 15:44:00.0000000,"447 Cherry St, Los Angeles, CA 90001"
99,278889.0,USB-C Charging Cable,1.0,11.949999809265137,2030-11-19 08:39:00.0000000,"171 13th St, Los Angeles, CA 90001"
100,278890.0,Apple Airpods Headphones,1.0,150.0,2026-11-19 11:27:00.0000000,"673 West St, Seattle, WA 98101"
101,278891.0,Flatscreen TV,1.0,300.0,2004-11-19 12:19:00.0000000,"116 5th St, San Francisco, CA 94016"
102,278892.0,USB-C Charging Cable,1.0,11.949999809265137,2008-11-19 12:10:00.0000000,"214 North St, Dallas, TX 75001"
103,278893.0,AA Batteries (4-pack),1.0,3.8399999141693115,2021-11-19 18:39:00.0000000,"39 Church St, Los Angeles, CA 90001"
104,278894.0,Bose SoundSport Headphones,1.0,99.98999786376953,2016-11-19 10:06:00.0000000,"334 Pine St, Dallas, TX 75001"
105,278895.0,USB-C Charging Cable,1.0,11.949999809265137,2025-11-19 17:28:00.0000000,"24 West St, Los Angeles, CA 90001"
106,278896.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-11-19 19:10:00.0000000,"906 North St, New York City, NY 10001"
107,278897.0,27in FHD Monitor,1.0,149.99000549316406,2021-11-19 13:42:00.0000000,"277 Hill St, San Francisco, CA 94016"
108,278898.0,34in Ultrawide Monitor,1.0,379.989990234375,2002-11-19 20:23:00.0000000,"938 6th St, Los Angeles, CA 90001"
109,278899.0,AA Batteries (4-pack),1.0,3.8399999141693115,2010-11-19 20:51:00.0000000,"328 1st St, Portland, OR 97035"
110,278900.0,Bose SoundSport Headphones,1.0,99.98999786376953,2013-11-19 18:34:00.0000000,"948 North St, Boston, MA 02215"
111,278901.0,Lightning Charging Cable,1.0,14.949999809265137,2026-11-19 19:08:00.0000000,"423 7th St, Los Angeles, CA 90001"
112,278902.0,ThinkPad Laptop,1.0,999.989990234375,2022-11-19 17:49:00.0000000,"117 4th St, San Francisco, CA 94016"
113,278903.0,Google Phone,1.0,600.0,2005-11-19 17:19:00.0000000,"478 Dogwood St, San Francisco, CA 94016"
114,278904.0,AAA Batteries (4-pack),1.0,2.990000009536743,2003-11-19 13:57:00.0000000,"396 Cedar St, Atlanta, GA 30301"
115,278905.0,AAA Batteries (4-pack),4.0,2.990000009536743,2004-11-19 14:13:00.0000000,"458 Meadow St, Portland, OR 97035"
116,278906.0,Lightning Charging Cable,1.0,14.949999809265137,2004-11-19 14:51:00.0000000,"873 Hickory St, Boston, MA 02215"
117,278907.0,USB-C Charging Cable,1.0,11.949999809265137,2009-11-19 16:43:00.0000000,"697 West St, Dallas, TX 75001"
118,278908.0,27in 4K Gaming Monitor,1.0,389.989990234375,2013-11-19 17:19:00.0000000,"256 Adams St, Seattle, WA 98101"
119,278909.0,Lightning Charging Cable,1.0,14.949999809265137,2010-11-19 19:25:00.0000000,"250 South St, Los Angeles, CA 90001"
120,278910.0,USB-C Charging Cable,1.0,11.949999809265137,2002-11-19 20:45:00.0000000,"42 12th St, Boston, MA 02215"
121,278911.0,Macbook Pro Laptop,1.0,1700.0,2024-11-19 13:03:00.0000000,"244 Walnut St, Los Angeles, CA 90001"
122,278912.0,AAA Batteries (4-pack),2.0,2.990000009536743,2008-11-19 11:02:00.0000000,"319 Cherry St, Los Angeles, CA 90001"
123,278913.0,Lightning Charging Cable,1.0,14.949999809265137,2001-11-19 10:21:00.0000000,"868 Elm St, Seattle, WA 98101"
124,278914.0,Wired Headphones,1.0,11.989999771118164,2030-11-19 15:01:00.0000000,"222 Pine St, Boston, MA 02215"
125,278915.0,AA Batteries (4-pack),3.0,3.8399999141693115,2011-11-19 18:39:00.0000000,"267 North St, Los Angeles, CA 90001"
126,278916.0,Apple Airpods Headphones,1.0,150.0,2024-11-19 21:17:00.0000000,"561 7th St, San Francisco, CA 94016"
127,278917.0,Apple Airpods Headphones,1.0,150.0,2019-11-19 22:08:00.0000000,"787 Wilson St, Seattle, WA 98101"
128,278918.0,Apple Airpods Headphones,1.0,150.0,2001-11-19 09:49:00.0000000,"325 Pine St, Austin, TX 73301"
129,278919.0,Lightning Charging Cable,1.0,14.949999809265137,2005-11-19 19:44:00.0000000,"378 Ridge St, New York City, NY 10001"
130,278920.0,AA Batteries (4-pack),2.0,3.8399999141693115,2018-11-19 12:55:00.0000000,"886 Hill St, Seattle, WA 98101"
131,278921.0,Wired Headphones,1.0,11.989999771118164,2019-11-19 18:32:00.0000000,"427 10th St, Austin, TX 73301"
132,278922.0,27in FHD Monitor,1.0,149.99000549316406,2006-11-19 15:35:00.0000000,"143 10th St, San Francisco, CA 94016"
