,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
0,222910.0,Apple Airpods Headphones,1.0,150.0,2026-07-19 16:51:00.0000000,"389 South St, Atlanta, GA 30301"
1,222911.0,Flatscreen TV,1.0,300.0,2005-07-19 08:55:00.0000000,"590 4th St, Seattle, WA 98101"
2,222912.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-07-19 12:41:00.0000000,"861 Hill St, Atlanta, GA 30301"
3,222913.0,AA Batteries (4-pack),1.0,3.8399999141693115,2028-07-19 10:15:00.0000000,"190 Ridge St, Atlanta, GA 30301"
4,222914.0,AAA Batteries (4-pack),5.0,2.990000009536743,2031-07-19 02:13:00.0000000,"824 Forest St, Seattle, WA 98101"
5,222915.0,Bose SoundSport Headphones,1.0,99.98999786376953,2003-07-19 18:30:00.0000000,"899 Elm St, San Francisco, CA 94016"
6,222916.0,Google Phone,1.0,600.0,2021-07-19 22:39:00.0000000,"745 Chestnut St, New York City, NY 10001"
7,222917.0,LG Dryer,1.0,600.0,2017-07-19 13:44:00.0000000,"490 Adams St, New York City, NY 10001"
8,222918.0,USB-C Charging Cable,1.0,11.949999809265137,2014-07-19 21:16:00.0000000,"207 1st St, Los Angeles, CA 90001"
9,222919.0,Lightning Charging Cable,1.0,14.949999809265137,2014-07-19 13:24:00.0000000,"29 Jefferson St, Dallas, TX 75001"
10,222920.0,AA Batteries (4-pack),1.0,3.8399999141693115,2030-07-19 04:42:00.0000000,"590 6th St, San Francisco, CA 94016"
11,222921.0,Lightning Charging Cable,1.0,14.949999809265137,2002-07-19 11:04:00.0000000,"960 Willow St, San Francisco, CA 94016"
12,222922.0,34in Ultrawide Monitor,1.0,379.989990234375,2020-07-19 21:12:00.0000000,"616 Chestnut St, Dallas, TX 75001"
13,222923.0,AAA Batteries (4-pack),1.0,2.990000009536743,2005-07-19 12:16:00.0000000,"105 Johnson St, Los Angeles, CA 90001"
14,222924.0,Bose SoundSport Headphones,1.0,99.98999786376953,2013-07-19 20:46:00.0000000,"444 Spruce St, San Francisco, CA 94016"
15,222925.0,Apple Airpods Headphones,1.0,150.0,2009-07-19 02:59:00.0000000,"764 Adams St, San Francisco, CA 94016"
16,222926.0,Lightning Charging Cable,2.0,14.949999809265137,2015-07-19 17:44:00.0000000,"577 Lakeview St, Los Angeles, CA 90001"
17,222927.0,Wired Headphones,1.0,11.989999771118164,2031-07-19 20:34:00.0000000,"244 Washington St, Los Angeles, CA 90001"
18,222928.0,Google Phone,1.0,600.0,2015-07-19 17:18:00.0000000,"524 Cherry St, San Francisco, CA 94016"
19,222929.0,Vareebadd Phone,1.0,400.0,2004-07-19 19:46:00.0000000,"882 Hickory St, Boston, MA 02215"
20,222930.0,Lightning Charging Cable,1.0,14.949999809265137,2020-07-19 20:57:00.0000000,"826 River St, San Francisco, CA 94016"
21,222931.0,USB-C Charging Cable,1.0,11.949999809265137,2018-07-19 09:21:00.0000000,"145 Pine St, Boston, MA 02215"
22,222932.0,Wired Headphones,1.0,11.989999771118164,2024-07-19 17:32:00.0000000,"386 Cedar St, Los Angeles, CA 90001"
23,222933.0,LG Dryer,1.0,600.0,2030-07-19 13:20:00.0000000,"76 2nd St, Los Angeles, CA 90001"
24,222934.0,AA Batteries (4-pack),2.0,3.8399999141693115,2003-07-19 23:51:00.0000000,"437 River St, Seattle, WA 98101"
25,222935.0,AAA Batteries (4-pack),1.0,2.990000009536743,2023-07-19 12:20:00.0000000,"118 9th St, San Francisco, CA 94016"
26,222936.0,27in FHD Monitor,1.0,149.99000549316406,2004-07-19 12:29:00.0000000,"483 West St, Boston, MA 02215"
27,222937.0,Lightning Charging Cable,2.0,14.949999809265137,2003-07-19 09:01:00.0000000,"538 North St, San Francisco, CA 94016"
28,222938.0,Flatscreen TV,1.0,300.0,2020-07-19 17:49:00.0000000,"523 Hickory St, Dallas, TX 75001"
29,222939.0,Apple Airpods Headphones,1.0,150.0,2017-07-19 21:53:00.0000000,"597 Madison St, Los Angeles, CA 90001"
30,222940.0,Wired Headphones,2.0,11.989999771118164,2005-07-19 15:06:00.0000000,"779 Maple St, San Francisco, CA 94016"
31,222941.0,Apple Airpods Headphones,1.0,150.0,2002-07-19 05:48:00.0000000,"631 Willow St, San Francisco, CA 94016"
32,222942.0,Lightning Charging Cable,1.0,14.949999809265137,2007-07-19 10:00:00.0000000,"424 Church St, Portland, OR 97035"
33,222943.0,Lightning Charging Cable,1.0,14.949999809265137,2020-07-19 23:39:00.0000000,"575 4th St, Seattle, WA 98101"
34,222944.0,27in FHD Monitor,1.0,149.99000549316406,2007-07-19 22:52:00.0000000,"70 Meadow St, San Francisco, CA 94016"
35,222945.0,Wired Headphones,1.0,11.989999771118164,2021-07-19 21:51:00.0000000,"191 Dogwood St, Los Angeles, CA 90001"
36,222946.0,20in Monitor,1.0,109.98999786376953,2014-07-19 22:19:00.0000000,"49 Park St, New York City, NY 10001"
37,222947.0,ThinkPad Laptop,1.0,999.989990234375,2016-07-19 09:15:00.0000000,"612 Spruce St, New York City, NY 10001"
38,222948.0,USB-C Charging Cable,1.0,11.949999809265137,2010-07-19 08:18:00.0000000,"631 12th St, San Francisco, CA 94016"
39,222949.0,USB-C Charging Cable,1.0,11.949999809265137,2028-07-19 17:24:00.0000000,"902 Cedar St, Dallas, TX 75001"
40,222950.0,Lightning Charging Cable,1.0,14.949999809265137,2017-07-19 19:05:00.0000000,"358 1st St, Dallas, TX 75001"
41,222951.0,Apple Airpods Headphones,1.0,150.0,2008-07-19 12:34:00.0000000,"781 Maple St, San Francisco, CA 94016"
42,222952.0,Lightning Charging Cable,1.0,14.949999809265137,2006-07-19 16:01:00.0000000,"879 Park St, San Francisco, CA 94016"
43,222953.0,Lightning Charging Cable,1.0,14.949999809265137,2031-07-19 02:56:00.0000000,"109 Highland St, Los Angeles, CA 90001"
44,222954.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-07-19 18:11:00.0000000,"980 Chestnut St, Dallas, TX 75001"
45,222955.0,USB-C Charging Cable,1.0,11.949999809265137,2001-07-19 14:27:00.0000000,"117 Lake St, Los Angeles, CA 90001"
46,222956.0,27in 4K Gaming Monitor,1.0,389.989990234375,2011-07-19 20:18:00.0000000,"525 6th St, Atlanta, GA 30301"
